LinkID,1인가구수,면적당지하철,광역버스,출근급행,남경제,남비경제,여경제,여비경제
1011122,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011123,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011124,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011125,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011126,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011127,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011128,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011129,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011130,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011131,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011132,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011133,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011135,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011158,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011159,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011160,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011161,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011162,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011163,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011165,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011166,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011167,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011168,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011441,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011442,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011443,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011444,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011445,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011446,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011447,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011448,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011449,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011450,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011451,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011452,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011453,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011501,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011502,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011503,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011511,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011512,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011513,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011529,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011530,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011531,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011532,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011533,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011534,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011535,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011536,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011537,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011538,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011539,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011540,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011541,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011542,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011543,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011544,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011545,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011546,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011547,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011548,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011549,47126,0.011001826,0,0,0.373951923,0.138768507,0.292737978,0.194541593
1011750,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1011751,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1011752,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1011753,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1011754,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1011755,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011756,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011757,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011758,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011759,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011760,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011761,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011762,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011763,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011764,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011765,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011766,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011767,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011768,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011769,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011770,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011771,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011772,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011773,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011774,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011775,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011776,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011777,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011778,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011779,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011780,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011781,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011782,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011783,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011784,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011785,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011786,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011787,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011788,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011789,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011790,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011791,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011792,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011793,52899,0,6,4,0.365464186,0.152036207,0.291707617,0.190791991
1011794,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011795,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011797,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011798,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011799,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011800,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011801,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011802,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011803,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011804,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011805,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011806,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011807,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011808,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011809,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011810,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011811,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011812,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011813,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011814,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011815,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011816,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011817,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011818,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011819,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011820,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011821,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011823,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011824,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011826,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011831,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011833,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011834,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011835,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011836,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011837,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011838,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011839,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011840,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011841,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011842,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011843,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011844,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011845,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011846,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011847,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011848,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011849,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011850,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011851,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011852,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011853,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011854,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011855,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011856,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011857,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011858,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011859,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011860,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011861,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011862,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011863,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011864,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011865,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011866,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011867,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011868,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011869,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011932,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011933,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011934,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011935,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011936,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011937,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011938,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011939,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011940,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011941,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011942,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011943,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011944,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011945,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011946,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011947,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011948,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011949,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011950,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011951,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011952,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011953,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011954,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011955,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011956,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011957,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011958,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011959,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011960,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011961,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011962,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011963,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011964,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011965,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011966,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011967,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011968,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011969,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011970,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011971,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011972,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011973,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011974,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011975,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011976,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011977,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011978,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011979,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011980,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011981,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011982,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011983,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011984,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011985,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011986,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011987,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011988,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011989,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011990,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011991,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011992,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011993,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011994,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011995,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011996,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011997,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011998,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1011999,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012000,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012001,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012002,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012009,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012010,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012011,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012012,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012013,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012014,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012020,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012021,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012022,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012023,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012024,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012025,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012026,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012081,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012082,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012108,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012109,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012110,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012111,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012112,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012113,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012114,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012115,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012116,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012117,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012118,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012119,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012120,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012121,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012122,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012123,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012125,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012126,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012127,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012128,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012132,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012133,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012134,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012135,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012136,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012137,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012301,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012305,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012628,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012629,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012630,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012639,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012640,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012641,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012691,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012692,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012693,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012694,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012719,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012720,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012721,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012722,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012723,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012765,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012778,38217,0.02961866,1,0,0.392389119,0.131044297,0.304179629,0.172386955
1012929,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1012961,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012963,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1012964,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1013009,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1013010,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1013014,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1013015,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1013016,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1013017,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1013023,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1013087,71647,0,0,0,0.379054584,0.119426048,0.319570112,0.181949256
1013122,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013171,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013172,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013173,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013174,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013175,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013176,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013177,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013178,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013179,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013180,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013190,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013191,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013192,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013193,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013194,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013195,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013200,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013201,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013205,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013206,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013207,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013212,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013213,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013214,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013215,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013216,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013217,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013218,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013219,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013220,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
1013221,25271,0,2,0,0.352550635,0.149333729,0.294693342,0.203422293
