소음도 측정현황,463,17,광주광역시,환경기상,https://www.data.go.kr/dataset/3076344/openapi.do
부산광역시 영도구_버스 관련 정보,462,44,부산광역시 영도구,교통물류,https://www.data.go.kr/dataset/3069612/openapi.do
군 감염병 정보,461,29,국방부,통일외교안보,https://www.data.go.kr/dataset/15013071/openapi.do
제주특별자치도_복지시설현황,460,55,제주특별자치도,사회복지,https://www.data.go.kr/dataset/3083883/openapi.do
영화정보DB,460,828,한국영상자료원,문화관광,https://www.data.go.kr/dataset/3035985/openapi.do
[인천공항] 항공통계,460,267,인천국제공항공사,교통물류,https://www.data.go.kr/dataset/15001017/openapi.do
폐기물 처리 내역 및 현황,459,17,한국서부발전(주),산업고용,https://www.data.go.kr/dataset/15003835/openapi.do
한국감정원 주택거래 현황,458,143,한국감정원,국토관리,https://www.data.go.kr/dataset/15003196/openapi.do
CCTV 설치현황,458,66,전라북도 전주시,재난안전,https://www.data.go.kr/dataset/3069061/openapi.do
광역정수장 수질,457,48,한국수자원공사,환경기상,https://www.data.go.kr/dataset/3072578/openapi.do
마을정보조회서비스,456,92,행정안전부,문화관광,https://www.data.go.kr/dataset/15000082/openapi.do
수산물가공업정보,456,7,해양수산부,농축수산,https://www.data.go.kr/dataset/3083094/openapi.do
군사사 자료,455,20,국방부,통일외교안보,https://www.data.go.kr/dataset/3034727/openapi.do
국방부 군무원 채용시험 현황,453,29,국방부,통일외교안보,https://www.data.go.kr/dataset/3034742/openapi.do
예방접종업무 위탁 의료기관 현황 정보,453,52,보건복지부 질병관리본부,보건의료,https://www.data.go.kr/dataset/3034099/openapi.do
KIST 특허DB,452,18,한국과학기술연구원,과학기술,https://www.data.go.kr/dataset/3043346/openapi.do
한국직업능력개발원 기타 발간물,452,10,한국직업능력개발원,교육,https://www.data.go.kr/dataset/3070311/openapi.do
음식점 정보조회서비스,452,4,전라북도 남원시,문화관광,https://www.data.go.kr/dataset/15000656/openapi.do
언어정보나눔터 말뭉치,451,132,문화체육관광부 국립국어원,문화관광,https://www.data.go.kr/dataset/3036367/openapi.do
표준수문DB,450,172,국토교통부 한강홍수통제소,재난안전,https://www.data.go.kr/dataset/3040409/openapi.do
서울시 공사관리 현황,450,38,서울시설공단,국토관리,https://www.data.go.kr/dataset/15002785/openapi.do
숙박 정보,449,136,전라남도,문화관광,https://www.data.go.kr/dataset/3076386/openapi.do
여수·광양항 화물 입출항 통계,448,70,여수광양항만공사,교통물류,https://www.data.go.kr/dataset/3070259/openapi.do
국가자연사연구종합정보 서비스,445,47,과학기술정보통신부 국립중앙과학관,환경기상,https://www.data.go.kr/dataset/15000225/openapi.do
한국남동발전 발전소별 석탄회 처리 현황,444,12,한국남동발전㈜,환경기상,https://www.data.go.kr/dataset/3047198/openapi.do
생활법령정보 조회 서비스,444,132,법제처,중점데이터,https://www.data.go.kr/dataset/15000215/openapi.do
부산광역시 영도구_주차장,443,22,부산광역시 영도구,교통물류,https://www.data.go.kr/dataset/3069616/openapi.do
문화원 활동 현황,442,31,문화체육관광부 해외문화홍보원,문화관광,https://www.data.go.kr/dataset/3057781/openapi.do
문화동영상,442,41,한국문화정보원,문화관광,https://www.data.go.kr/dataset/3069954/openapi.do
광주광역시도시철도공사_영업정보,442,9,광주광역시도시철도공사,교통물류,https://www.data.go.kr/dataset/3071161/openapi.do
현지 연락처,439,155,외교부,문화관광,https://www.data.go.kr/dataset/15000785/openapi.do
영화 등급분류 목록,438,68,영상물등급위원회,문화관광,https://www.data.go.kr/dataset/3043382/openapi.do
조달청_사전규격정보,438,9,조달청,중점데이터,https://www.data.go.kr/dataset/15000801/openapi.do
전국공항 수송실적통계,437,72,한국공항공사,교통물류,https://www.data.go.kr/dataset/3034194/openapi.do
문화재청 시대별 문화재 정보,436,111,문화재청,문화관광,https://www.data.go.kr/dataset/15000068/openapi.do
충청북도 바이오기업체 현황,434,48,충청북도,산업고용,https://www.data.go.kr/dataset/15011916/openapi.do
대구광역시 중구 맛집 조회 서비스,434,55,대구광역시 중구,문화관광,https://www.data.go.kr/dataset/15001150/openapi.do
장기요양기관 월별 현황,434,161,국민건강보험공단,사회복지,https://www.data.go.kr/dataset/3070984/openapi.do
경기도 불법광고물 단속 현황,432,9,경기도,공공행정,https://www.data.go.kr/dataset/3083168/openapi.do
부산광역시_국제수산물유통시설관리사업소_유통정보,432,64,부산광역시,농축수산,https://www.data.go.kr/dataset/3037989/openapi.do
국내 무연탄 수급현황,432,11,대한석탄공사,산업고용,https://www.data.go.kr/dataset/3040279/openapi.do
공공체육시설정보,431,19,경기도 안산시,문화관광,https://www.data.go.kr/dataset/2241448/openapi.do
한국의 주요 100대 지표,431,271,통계청,공공행정,https://www.data.go.kr/dataset/15000511/openapi.do
전라북도 전주시_동물 관련 현황,430,50,전라북도 전주시,공공행정,https://www.data.go.kr/dataset/3069074/openapi.do
먹을거리 DB,429,133,광주광역시,문화관광,https://www.data.go.kr/dataset/3056868/openapi.do
부산광역시 남구 숙박업 현황,429,14,부산광역시 남구,문화관광,https://www.data.go.kr/dataset/3081489/openapi.do
경기도 안산시_어린이집 정보,429,48,경기도 안산시,사회복지,https://www.data.go.kr/dataset/3071329/openapi.do
에너지소비효율등급제도 기기부문 제품정보,428,116,한국에너지공단,산업고용,https://www.data.go.kr/dataset/3071181/openapi.do
전국 자동심장 충격기 정보 조회 서비스(AED),428,86,국립중앙의료원,보건의료,https://www.data.go.kr/dataset/15000652/openapi.do
부산 역사정보서비스,427,13,부산광역시,문화관광,https://www.data.go.kr/dataset/15001908/openapi.do
법령정보 서비스,427,83,헌법재판소,법률,https://www.data.go.kr/dataset/15000941/openapi.do
한국과학기술원 논문 정보,426,24,한국과학기술원,과학기술,https://www.data.go.kr/dataset/3034148/openapi.do
수문현황정보,426,38,한국수자원공사,국토관리,https://www.data.go.kr/dataset/3074797/openapi.do
고속도로 영업소간 통행시간 정보,426,56,한국도로공사,교통물류,https://www.data.go.kr/dataset/15001299/openapi.do
군병원 정보,426,30,국방부,통일외교안보,https://www.data.go.kr/dataset/3034721/openapi.do
국가보훈처 제대군인 생활안정 지원 정보,425,40,국가보훈처,통일외교안보,https://www.data.go.kr/dataset/15002377/openapi.do
지하수이용정보,425,25,한국수자원공사,국토관리,https://www.data.go.kr/dataset/3074804/openapi.do
통신판매사업자정보,422,200,공정거래위원회,재정금융,https://www.data.go.kr/dataset/3040312/openapi.do
경상남도 노인복지시설현황,420,29,경상남도,사회복지,https://www.data.go.kr/dataset/3065155/openapi.do
택시업체정보,419,34,경기도 안산시,교통물류,https://www.data.go.kr/dataset/2805258/openapi.do
역간 소요시간/거리/요금,419,31,대전광역시도시철도공사,교통물류,https://www.data.go.kr/dataset/15000986/openapi.do
한국예탁결제원_주식정보서비스,419,292,한국예탁결제원,재정금융,https://www.data.go.kr/dataset/15001145/openapi.do
경기도 의료기관 현황,418,181,경기도,보건의료,https://www.data.go.kr/dataset/3083232/openapi.do
KIST 논문DB,417,25,한국과학기술연구원,과학기술,https://www.data.go.kr/dataset/3043344/openapi.do
자료검색서비스,415,294,국회 국회도서관,교육,https://www.data.go.kr/dataset/15000282/openapi.do
문화축제,414,71,전라남도,문화관광,https://www.data.go.kr/dataset/3076389/openapi.do
소통정보서비스,414,43,전라북도 전주시,교통물류,https://www.data.go.kr/dataset/15000354/openapi.do
어린이보호구역,414,46,부산광역시,교육,https://www.data.go.kr/dataset/15005291/openapi.do
사회복지시설정보,413,45,경기도 안산시,공공행정,https://www.data.go.kr/dataset/3035909/openapi.do
수산물수출입검역통계,412,23,해양수산부 국립수산물품질관리원,농축수산,https://www.data.go.kr/dataset/3033757/openapi.do
고속도로 재난 관련 정보,412,75,한국도로공사,교통물류,https://www.data.go.kr/dataset/15012002/openapi.do
서귀포시 인구현황,411,16,제주특별자치도 서귀포시,공공행정,https://www.data.go.kr/dataset/3082312/openapi.do
대전광역시 문화관광(모범음식점),410,78,대전광역시,문화관광,https://www.data.go.kr/dataset/15000863/openapi.do
순천시 교통정보 DB,408,34,전라남도 순천시,교통물류,https://www.data.go.kr/dataset/3063968/openapi.do
관광지정보-소개정보서비스,408,167,제주특별자치도,문화관광,https://www.data.go.kr/dataset/15000298/openapi.do
자동차 연비표시제도,405,124,한국에너지공단,산업고용,https://www.data.go.kr/dataset/15005963/openapi.do
제주도 역사자료 정보,404,78,제주특별자치도,문화관광,https://www.data.go.kr/dataset/3043826/openapi.do
제주특별자치도 제주시_주차장 정보,404,35,제주특별자치도 제주시,교통물류,https://www.data.go.kr/dataset/3083575/openapi.do
문화재청 문화재 통계 정보,403,62,문화재청,문화관광,https://www.data.go.kr/dataset/15000041/openapi.do
주간농사정보 서비스,402,139,농촌진흥청,농축수산,https://www.data.go.kr/dataset/15000283/openapi.do
체육지도자 관련 통계정보,401,7,서울올림픽기념국민체육진흥공단,문화관광,https://www.data.go.kr/dataset/15004228/openapi.do
공통무기(유물) 정보,401,15,국방부,통일외교안보,https://www.data.go.kr/dataset/3080220/openapi.do
SW산업통계서비스,401,44,정보통신산업진흥원,과학기술,https://www.data.go.kr/dataset/15000813/openapi.do
부산광역시 남구 민방위시설 현황,401,14,부산광역시 남구,재난안전,https://www.data.go.kr/dataset/3081613/openapi.do
국내 탄광 현황,401,16,대한석탄공사,산업고용,https://www.data.go.kr/dataset/3040274/openapi.do
자전거 이용 확대,399,95,부산광역시,공공행정,https://www.data.go.kr/dataset/3076528/openapi.do
캠코공매물건조회서비스,399,20,한국자산관리공사,재정금융,https://www.data.go.kr/dataset/15000851/openapi.do
울산광역시 자전거 도로 현황,398,3,울산광역시,교통물류,https://www.data.go.kr/dataset/3080824/openapi.do
Waterpedia 지식재산권,396,15,한국수자원공사,국토관리,https://www.data.go.kr/dataset/3074782/openapi.do
산재보험 직업재활기관 현황정보,395,18,근로복지공단,사회복지,https://www.data.go.kr/dataset/3044318/openapi.do
공동주택현황조회서비스,395,86,경상북도 포항시,국토관리,https://www.data.go.kr/dataset/15001119/openapi.do
한국예탁결제원_기업정보서비스,394,536,한국예탁결제원,재정금융,https://www.data.go.kr/dataset/15001153/openapi.do
경상북도 시군 주민센터 정보,393,16,경상북도,공공행정,https://www.data.go.kr/dataset/15005158/openapi.do
전군 복지 체력단련장 위치 정보 목록,392,20,국방부,통일외교안보,https://www.data.go.kr/dataset/3034736/openapi.do
악취및VOCs측정망,390,27,부산광역시,환경기상,https://www.data.go.kr/dataset/3039637/openapi.do
보증사고현황,390,32,주택도시보증공사,국토관리,https://www.data.go.kr/dataset/15002597/openapi.do
농림수산식품 생산시스템 R&D 정보,389,12,농림식품기술기획평가원,농축수산,https://www.data.go.kr/dataset/3068503/openapi.do
농림수산식품 식품․유통 R&D 정보,389,29,농림식품기술기획평가원,농축수산,https://www.data.go.kr/dataset/3068510/openapi.do
군사법원 판결정보,389,24,국방부,공공행정,https://www.data.go.kr/dataset/3034723/openapi.do
광주광역시 광산구_개별공시지가 정보,389,20,광주광역시 광산구,국토관리,https://www.data.go.kr/dataset/15002952/openapi.do
발전소 온배수 정보,389,3,한국중부발전(주),산업고용,https://www.data.go.kr/dataset/15004280/openapi.do
관광자원통계서비스,389,631,한국문화관광연구원,공공행정,https://www.data.go.kr/dataset/15000366/openapi.do
승강기 정보 및 검사이력 서비스,389,170,한국승강기안전공단,국토관리,https://www.data.go.kr/dataset/15000823/openapi.do
항공기상정보,387,409,기상청,중점데이터,https://www.data.go.kr/dataset/3056692/openapi.do
국방메타데이터 표준 정보,387,90,국방부,통일외교안보,https://www.data.go.kr/dataset/3081232/openapi.do
택배신청 조회 서비스,387,82,과학기술정보통신부 우정사업본부,교통물류,https://www.data.go.kr/dataset/15000325/openapi.do
산지공판장 경락가격정보,387,46,농림수산식품교육문화정보원,중점데이터,https://www.data.go.kr/dataset/15012299/openapi.do
물건정보조회서비스,386,23,한국자산관리공사,재정금융,https://www.data.go.kr/dataset/15000837/openapi.do
전세버스 화물 관련단체(업체)정보,386,33,경기도 안산시,교통물류,https://www.data.go.kr/dataset/2693859/openapi.do
[공통] 산업재산권 분류코드,385,31,특허청,과학기술,https://www.data.go.kr/dataset/3071907/openapi.do
온비드코드조회서비스,384,155,한국자산관리공사,재정금융,https://www.data.go.kr/dataset/15000920/openapi.do
국방공통컴포넌트 목록,383,17,국방부,통일외교안보,https://www.data.go.kr/dataset/3034720/openapi.do
부산광역시 남구 교육 정보,382,9,부산광역시 남구,교육,https://www.data.go.kr/dataset/3079394/openapi.do
군 복지시설 주변 관광지 정보,382,24,국방부,통일외교안보,https://www.data.go.kr/dataset/15013068/openapi.do
광주광역시 BIS 정류소 정보,382,23,광주광역시,교통물류,https://www.data.go.kr/dataset/15001107/openapi.do
모범음식점 지정 정보,382,8,제주특별자치도 제주시,식품건강,https://www.data.go.kr/dataset/3083365/openapi.do
중부발전 협력기업정보,381,3,한국중부발전(주),산업고용,https://www.data.go.kr/dataset/3047490/openapi.do
지방자치단체 예산기준 재정지표,380,113,행정안전부,중점데이터,https://www.data.go.kr/dataset/3043170/openapi.do
사건정보 서비스,380,89,헌법재판소,법률,https://www.data.go.kr/dataset/15001004/openapi.do
경기도 수원시 음식점 현황,380,32,경기도 수원시,공공행정,https://www.data.go.kr/dataset/3044660/openapi.do
R&D통계서비스,380,31,정보통신산업진흥원,과학기술,https://www.data.go.kr/dataset/15000752/openapi.do
지진정보조회서비스,380,357,기상청,과학기술,https://www.data.go.kr/dataset/15000420/openapi.do
국방부 병사 봉급 정보,379,45,국방부,통일외교안보,https://www.data.go.kr/dataset/15013062/openapi.do
실시간경매속보서비스,378,159,농림수산식품교육문화정보원,교통물류,https://www.data.go.kr/dataset/15000337/openapi.do
전국우수어린이놀이시설통계정보서비스,377,50,행정안전부,재난안전,https://www.data.go.kr/dataset/15000514/openapi.do
쓰레기 배출 정보,377,10,제주특별자치도 제주시,환경기상,https://www.data.go.kr/dataset/3083445/openapi.do
부산광역시_사회적 기업,377,16,부산광역시,산업고용,https://www.data.go.kr/dataset/15010824/openapi.do
반려동물 등록대행업체 조회 서비스,377,79,농림축산식품부 농림축산검역본부,농축수산,https://www.data.go.kr/dataset/15001097/openapi.do
경상남도 장애인복지시설 현황,376,21,경상남도,사회복지,https://www.data.go.kr/dataset/3065156/openapi.do
수산물수출검사통계,375,11,해양수산부 국립수산물품질관리원,농축수산,https://www.data.go.kr/dataset/3033749/openapi.do
경상남도 거제시 어린이집 현황,375,13,경상남도 거제시,사회복지,https://www.data.go.kr/dataset/3079225/openapi.do
해군 입찰사전공고,373,58,국방부,통일외교안보,https://www.data.go.kr/dataset/3058143/openapi.do
서울메트로 지하철 예술무대,373,14,서울교통공사,문화관광,https://www.data.go.kr/dataset/3045252/openapi.do
우량수위 관측정보,373,68,한국수자원공사,국토관리,https://www.data.go.kr/dataset/3074802/openapi.do
건강보험심사평가원 치료재료 기준정보,373,58,건강보험심사평가원,중점데이터,https://www.data.go.kr/dataset/3074384/openapi.do
부산광역시 남구 체육시설 현황,372,24,부산광역시 남구,문화관광,https://www.data.go.kr/dataset/3080598/openapi.do
장애인지원 현황,372,20,국민연금공단,중점데이터,https://www.data.go.kr/dataset/15005776/openapi.do
특허청 [공통] 산업재산권 분류코드 이력정보,372,26,특허청,과학기술,https://www.data.go.kr/dataset/15003523/openapi.do
부산광역시 남구 착한가격업소 현황,372,16,부산광역시 남구,공공행정,https://www.data.go.kr/dataset/3081522/openapi.do
수산물 수협창고 재고정보,370,46,해양수산부,중점데이터,https://www.data.go.kr/dataset/15012418/openapi.do
출입국관광통계서비스,370,781,한국문화관광연구원,공공행정,https://www.data.go.kr/dataset/15000297/openapi.do
울산광역시 도시공원정보,369,29,울산광역시,문화관광,https://www.data.go.kr/dataset/3083260/openapi.do
국민연금 수급현황,368,92,국민연금공단,중점데이터,https://www.data.go.kr/dataset/15010381/openapi.do
경기도 수원시 주차장정보,368,140,경기도 수원시,교통물류,https://www.data.go.kr/dataset/15008168/openapi.do
보조지하수관측정보,366,19,한국수자원공사,국토관리,https://www.data.go.kr/dataset/3074812/openapi.do
입찰정보,366,54,한국수자원공사,공공행정,https://www.data.go.kr/dataset/3079059/openapi.do
항행통보,366,12,해양수산부 국립해양조사원,중점데이터,https://www.data.go.kr/dataset/3035490/openapi.do
경기도 의약품 판매업소 현황,364,18,경기도,식품건강,https://www.data.go.kr/dataset/15005283/openapi.do
강북문화정보도서관 소장자료정보,364,7,강북구도시관리공단,교육,https://www.data.go.kr/dataset/3075291/openapi.do
관광실태조사서비스,364,100,한국문화관광연구원,공공행정,https://www.data.go.kr/dataset/15000017/openapi.do
국민행동요령(기상이변),362,78,행정안전부,재난안전,https://www.data.go.kr/dataset/15000993/openapi.do
부산 영화 정보서비스,361,16,부산광역시,문화관광,https://www.data.go.kr/dataset/15001885/openapi.do
서부발전 발전설비 열효율 정보,361,19,한국서부발전(주),산업고용,https://www.data.go.kr/dataset/3076092/openapi.do
한국감정원 지가지수 현황,361,87,한국감정원,국토관리,https://www.data.go.kr/dataset/15002170/openapi.do
자전거 이용시설 현황,360,18,경기도 성남시,공공행정,https://www.data.go.kr/dataset/3073740/openapi.do
서울특별시 와이파이 정보,360,332,서울특별시,과학기술,https://www.data.go.kr/dataset/15015842/openapi.do
국가보훈처 나라사랑정신함양 교육자료,359,20,국가보훈처,통일외교안보,https://www.data.go.kr/dataset/15002381/openapi.do
탈황석고 처리 현황,359,13,한국남부발전(주),산업고용,https://www.data.go.kr/dataset/15003600/openapi.do
[기타] 한국 전통처방,359,15,특허청,과학기술,https://www.data.go.kr/dataset/3071480/openapi.do
해외농산물가격서비스,358,59,농림수산식품교육문화정보원,교통물류,https://www.data.go.kr/dataset/15000439/openapi.do
기부관련단체정보서비스,356,15,행정안전부,사회복지,https://www.data.go.kr/dataset/15000374/openapi.do
병사 할인 혜택 정보,356,62,국방부,통일외교안보,https://www.data.go.kr/dataset/15013069/openapi.do
국토교통부_국내선박운항정보,356,149,국토교통부,교통물류,https://www.data.go.kr/dataset/15000756/openapi.do
에너지R&D 최종보고서 DB,355,70,한국에너지기술평가원,과학기술,https://www.data.go.kr/dataset/3041628/openapi.do
대전광역시 문화관광(숙박정보),355,61,대전광역시,공공행정,https://www.data.go.kr/dataset/15001021/openapi.do
김천시 공장등록 현황,354,16,경상북도 김천시,산업고용,https://www.data.go.kr/dataset/3084467/openapi.do
서부발전 입찰공고현황,354,24,한국서부발전(주),산업고용,https://www.data.go.kr/dataset/15003821/openapi.do
관광용어 외국어 용례사전 정보,354,138,한국관광공사,문화관광,https://www.data.go.kr/dataset/15001057/openapi.do
어린이대공원 현황,353,66,서울시설공단,문화관광,https://www.data.go.kr/dataset/15002871/openapi.do
코드조회서비스,353,93,행정안전부,사회복지,https://www.data.go.kr/dataset/15000090/openapi.do
다목적댐 수질정보,351,25,한국수자원공사,국토관리,https://www.data.go.kr/dataset/3079065/openapi.do
산재보험 협력병원 정보,351,25,근로복지공단,보건의료,https://www.data.go.kr/dataset/3044316/openapi.do
한국지역난방공사 전기판매량 정보,350,19,한국지역난방공사,산업고용,https://www.data.go.kr/dataset/3070433/openapi.do
Waterpedia 지식정보,350,16,한국수자원공사,국토관리,https://www.data.go.kr/dataset/3074781/openapi.do
한국지역난방공사 전기생산량 정보,350,22,한국지역난방공사,산업고용,https://www.data.go.kr/dataset/15003838/openapi.do
수입쇠고기 이력정보,349,115,농림축산식품부 농림축산검역본부,농축수산,https://www.data.go.kr/dataset/3037263/openapi.do
울산광역시 전통시장 현황,349,4,울산광역시,문화관광,https://www.data.go.kr/dataset/3043776/openapi.do
부산광역시 영도구_체육시설 현황,348,19,부산광역시 영도구,문화관광,https://www.data.go.kr/dataset/3069477/openapi.do
강북구도시관리공단 스포츠시설 현황,347,3,강북구도시관리공단,문화관광,https://www.data.go.kr/dataset/15003489/openapi.do
한국노인인력개발원 노인일자리 모집 정보,347,49,한국노인인력개발원,산업고용,https://www.data.go.kr/dataset/15000073/openapi.do
농축산물 소득정보 서비스,347,183,농촌진흥청,농축수산,https://www.data.go.kr/dataset/15000429/openapi.do
수산물 방사능 조사현황,347,154,해양수산부 국립수산물품질관리원,농축수산,https://www.data.go.kr/dataset/15009422/openapi.do
장사관련시설 전체현황,346,16,부산광역시,사회복지,https://www.data.go.kr/dataset/3076777/openapi.do
지하수용도별 사용현황,346,14,한국수자원공사,국토관리,https://www.data.go.kr/dataset/3074806/openapi.do
승용마 및 제주산말의 등록정보,345,40,한국마사회,문화관광,https://www.data.go.kr/dataset/3033414/openapi.do
비영리법인현황,344,158,농림축산식품부,농축수산,https://www.data.go.kr/dataset/3077225/openapi.do
역명 및 주소,343,36,대전광역시도시철도공사,교통물류,https://www.data.go.kr/dataset/3073869/openapi.do
지하수 국내업체 정보,343,16,한국수자원공사,국토관리,https://www.data.go.kr/dataset/3074809/openapi.do
한국지역난방공사 열생산량 정보,342,30,한국지역난방공사,산업고용,https://www.data.go.kr/dataset/15003847/openapi.do
조교사 정보,342,75,한국마사회,농축수산,https://www.data.go.kr/dataset/3075635/openapi.do
한국주택금융공사 주택저당채권담보부채권(MBB) 현황,341,14,한국주택금융공사,재정금융,https://www.data.go.kr/dataset/3045784/openapi.do
발전정비관리,341,3,한국중부발전(주),산업고용,https://www.data.go.kr/dataset/3047476/openapi.do
수문제원현황,340,33,한국수자원공사,국토관리,https://www.data.go.kr/dataset/3074798/openapi.do
경정 통계,340,73,서울올림픽기념국민체육진흥공단,문화관광,https://www.data.go.kr/dataset/15004085/openapi.do
토지청약,339,114,한국토지주택공사,국토관리,https://www.data.go.kr/dataset/3036242/openapi.do
농림수산식품 생산․가공 R&D 정보,338,9,농림식품기술기획평가원,농축수산,https://www.data.go.kr/dataset/3068509/openapi.do
부산광역시 영도구_음식점정보,338,18,부산광역시 영도구,산업고용,https://www.data.go.kr/dataset/3069110/openapi.do
대전광역시 공연행사정보,337,72,대전광역시,공공행정,https://www.data.go.kr/dataset/15000467/openapi.do
판례검색,337,128,헌법재판소,법률,https://www.data.go.kr/dataset/15001030/openapi.do
경상남도 아동복지시설 현황,337,8,경상남도,사회복지,https://www.data.go.kr/dataset/3065834/openapi.do
"지역축제,행사 현황",336,11,전라북도 남원시,문화관광,https://www.data.go.kr/dataset/3075523/openapi.do
한국지역난방공사 온실가스 배출량 정보,335,19,한국지역난방공사,환경기상,https://www.data.go.kr/dataset/15002810/openapi.do
농림수산식품 IBT 융합 R&D 정보,334,6,농림식품기술기획평가원,농축수산,https://www.data.go.kr/dataset/3068514/openapi.do
무연탄 판매가격 정보,333,8,대한석탄공사,산업고용,https://www.data.go.kr/dataset/15012228/openapi.do
한국감정원 녹색건축 인증현황,332,17,한국감정원,공공행정,https://www.data.go.kr/dataset/15003214/openapi.do
인천항 물동량 처리 실적,332,47,인천항만공사,교통물류,https://www.data.go.kr/dataset/15003817/openapi.do
문화예술공간조회서비스,332,141,한국문화정보원,문화관광,https://www.data.go.kr/dataset/15000110/openapi.do
부산광역시 영도구_숙박정보,332,20,부산광역시 영도구,문화관광,https://www.data.go.kr/dataset/3069109/openapi.do
광종별 선광자료,331,26,한국광물자원공사,산업고용,https://www.data.go.kr/dataset/3070551/openapi.do
우체국위치 정보,331,270,과학기술정보통신부 우정사업본부,과학기술,https://www.data.go.kr/dataset/3043719/openapi.do
광주광역시 도서 목록,331,34,광주광역시,문화관광,https://www.data.go.kr/dataset/3076293/openapi.do
KETEP 기관발간물 DB,330,7,한국에너지기술평가원,산업고용,https://www.data.go.kr/dataset/3041627/openapi.do
전라북도 완주군_주차장 현황,330,9,전라북도 완주군,교통물류,https://www.data.go.kr/dataset/15010194/openapi.do
디딤돌대출현황,329,38,한국주택금융공사,재정금융,https://www.data.go.kr/dataset/15001669/openapi.do
[성남도시개발공사] 강좌 및 수강정보,329,72,성남도시개발공사,문화관광,https://www.data.go.kr/dataset/15005189/openapi.do
국토교통부 실거래가 정보,329,7088,국토교통부,중점데이터,https://www.data.go.kr/dataset/3050988/openapi.do
어업생산동향정보,328,8,해양수산부,농축수산,https://www.data.go.kr/dataset/15001952/openapi.do
서부발전 발전실적 정보,327,26,한국서부발전(주),산업고용,https://www.data.go.kr/dataset/3076075/openapi.do
지진대피소,327,1676,행정안전부,중점데이터,https://www.data.go.kr/dataset/15021030/openapi.do
코드마스터 정보 조회 서비스,327,28,국립중앙의료원,보건의료,https://www.data.go.kr/dataset/15000445/openapi.do
세종시 관내 교육기관정보,326,17,세종특별자치시,교육,https://www.data.go.kr/dataset/3074665/openapi.do
공통코드조회,326,10,경찰청,재난안전,https://www.data.go.kr/dataset/15000651/openapi.do
LCS 목록현황(콘존단위),326,23,한국도로공사,교통물류,https://www.data.go.kr/dataset/15001282/openapi.do
코드조회서비스,326,94,농림수산식품교육문화정보원,교통물류,https://www.data.go.kr/dataset/15000235/openapi.do
부동산 통계정보,324,44,국토교통부,중점데이터,https://www.data.go.kr/dataset/3052442/openapi.do
전세자금대출정보,324,207,한국주택금융공사,재정금융,https://www.data.go.kr/dataset/15001157/openapi.do
농림수산식품 자원․환경․생태기반 R&D 정보,323,10,농림식품기술기획평가원,농축수산,https://www.data.go.kr/dataset/3068507/openapi.do
지방자치단체 부채 및 채무 현황,323,357,행정안전부,중점데이터,https://www.data.go.kr/dataset/3042104/openapi.do
경상북도 문화예술관련 현황,322,79,경상북도,문화관광,https://www.data.go.kr/dataset/3083964/openapi.do
수돗물 단수정보,322,30,한국수자원공사,환경기상,https://www.data.go.kr/dataset/15006770/openapi.do
주택도시보증공사 신규PF 대출현황,322,38,주택도시보증공사,공공행정,https://www.data.go.kr/dataset/3047677/openapi.do
광종별 제련자료,321,27,한국광물자원공사,산업고용,https://www.data.go.kr/dataset/3070564/openapi.do
왕실유물정보,320,25,문화재청,문화관광,https://www.data.go.kr/dataset/3073972/openapi.do
부산광역시 영도구_관내 교육기관 현황,320,12,부산광역시 영도구,교육,https://www.data.go.kr/dataset/3069143/openapi.do
연도별 장병 체력검정 기준 정보,320,17,국방부,통일외교안보,https://www.data.go.kr/dataset/15013066/openapi.do
국토교통부 도로명주소,319,616,국토교통부,공공행정,https://www.data.go.kr/dataset/3046403/openapi.do
전사자 유해발굴정보,318,9,국방부,통일외교안보,https://www.data.go.kr/dataset/3044442/openapi.do
실시간운행정보서비스,317,116,전라북도 전주시,교통물류,https://www.data.go.kr/dataset/15000329/openapi.do
국내 탄광별 무연탄 생산 현황,316,13,대한석탄공사,산업고용,https://www.data.go.kr/dataset/3040278/openapi.do
외국인 국내 공연추천 목록,316,37,영상물등급위원회,문화관광,https://www.data.go.kr/dataset/3043390/openapi.do
TMO(여행장병 안내소) 정보,316,59,국방부,통일외교안보,https://www.data.go.kr/dataset/15013070/openapi.do
다단계판매 사업자 정보,316,41,공정거래위원회,재정금융,https://www.data.go.kr/dataset/3043448/openapi.do
부동산 유휴 토지목록 정보,316,15,대한석탄공사,국토관리,https://www.data.go.kr/dataset/15009054/openapi.do
전쟁 유물 정보,315,19,국방부,통일외교안보,https://www.data.go.kr/dataset/3081234/openapi.do
경기도 수원시 공공체육시설 현황,315,8,경기도 수원시,공공행정,https://www.data.go.kr/dataset/3044682/openapi.do
시화조력 수문정보,315,16,한국수자원공사,국토관리,https://www.data.go.kr/dataset/15005457/openapi.do
국가보훈처 독립유공자 정보,314,210,국가보훈처,통일외교안보,https://www.data.go.kr/dataset/3072108/openapi.do
경기도 성남시 _사회적기업,313,11,경기도 성남시,공공행정,https://www.data.go.kr/dataset/3073722/openapi.do
학자금대출유동화증권(SLBS) 현황,313,17,한국주택금융공사,재정금융,https://www.data.go.kr/dataset/3045789/openapi.do
약국 현황,313,20,경상북도 영천시,보건의료,https://www.data.go.kr/dataset/15004634/openapi.do
