ID,1층,금액차이,Number of Records,X,Y,거래금액(만원),건축년도,계약년월,계약일,구 (국민은행시세정보!),구,단지명,도로명,동 (국민은행시세정보!),동,번지,변동액,본번,부번,국민은행시세,아파트,일반거래가,입력주소,전용면적 (국민은행시세정보!),전용면적,주택형,중간층,층,평형,하한가
2105,15900,200,1,306365,555751,43800,1993-01-01,201804,1~10,은평구,은평구,대림아파트(276),통일로,녹번동,녹번동,276,0,276,0,44000,대림아파트(276),42000, 은평구 녹번동 대림아파트(276),85,85,105.78,16800,6,32,39750
2106,15900,-1500,1,306365,555751,45500,1993-01-01,201804,11~20,은평구,은평구,대림아파트(276),통일로,녹번동,녹번동,276,0,276,0,44000,대림아파트(276),42000, 은평구 녹번동 대림아파트(276),85,85,105.78,16800,8,32,39750
2107,15900,-1000,1,306365,555751,45000,1993-01-01,201804,11~20,은평구,은평구,대림아파트(276),통일로,녹번동,녹번동,276,0,276,0,44000,대림아파트(276),42000, 은평구 녹번동 대림아파트(276),85,85,105.78,16800,6,32,39750
2108,15900,-1200,1,306365,555751,45200,1993-01-01,201804,21~30,은평구,은평구,대림아파트(276),통일로,녹번동,녹번동,276,0,276,0,44000,대림아파트(276),42000, 은평구 녹번동 대림아파트(276),85,85,105.78,16800,5,32,39750
2109,15900,2500,1,306365,555751,41500,1993-01-01,201804,21~30,은평구,은평구,대림아파트(276),통일로,녹번동,녹번동,276,0,276,0,44000,대림아파트(276),42000, 은평구 녹번동 대림아파트(276),85,85,105.78,16800,1,32,39750
2110,24000,-2000,1,305700,558671,70000,2015-01-01,201804,11~20,은평구,은평구,북한산푸르지오,통일로,녹번동,녹번동,281,0,281,0,68000,북한산푸르지오,65000, 은평구 녹번동 북한산푸르지오,85,85,,26000,4,35,60000
2111,24000,-2000,1,305700,558671,70000,2015-01-01,201804,11~20,은평구,은평구,북한산푸르지오,통일로,녹번동,녹번동,281,0,281,0,68000,북한산푸르지오,65000, 은평구 녹번동 북한산푸르지오,85,85,114.78,26000,4,35,60000
2112,24000,-2000,1,305700,558671,70000,2015-01-01,201804,11~20,은평구,은평구,북한산푸르지오,통일로,녹번동,녹번동,281,0,281,0,68000,북한산푸르지오,65000, 은평구 녹번동 북한산푸르지오,85,85,107.44,26000,4,33,60000
2113,24000,-2000,1,305700,558671,70000,2015-01-01,201804,11~20,은평구,은평구,북한산푸르지오,통일로,녹번동,녹번동,281,0,281,0,68000,북한산푸르지오,65000, 은평구 녹번동 북한산푸르지오,85,85,108.28,26000,4,33,60000
2114,11200,-1300,1,304955,556810,33300,1997-01-01,201804,1~10,은평구,은평구,삼성타운,서오릉로,대조동,대조동,231,0,231,0,32000,삼성타운,31250, 은평구 대조동 삼성타운,59,59,85.95,12500,4,26,28000
2115,26200,3200,1,306501,557051,71300,2010-01-01,201804,1~10,은평구,은평구,북한산래미안아파트(1단지),진흥로,불광동,불광동,638,0,638,0,74500,북한산래미안아파트(1단지),70500, 은평구 불광동 북한산래미안아파트(1단지),115,115,150.13,28200,3,45,65500
2116,26200,14500,1,306501,557051,60000,2010-01-01,201804,11~20,은평구,은평구,북한산래미안아파트(1단지),진흥로,불광동,불광동,638,0,638,0,74500,북한산래미안아파트(1단지),70500, 은평구 불광동 북한산래미안아파트(1단지),115,115,150.13,28200,1,45,65500
2117,21400,3250,1,306501,557051,57500,2010-01-01,201804,11~20,은평구,은평구,북한산래미안아파트(1단지),진흥로,불광동,불광동,638,0,638,0,60750,북한산래미안아파트(1단지),57500, 은평구 불광동 북한산래미안아파트(1단지),85,85,111.31,23000,4,34,53500
2118,21400,1550,1,306501,557051,59200,2010-01-01,201804,11~20,은평구,은평구,북한산래미안아파트(1단지),진흥로,불광동,불광동,638,0,638,0,60750,북한산래미안아파트(1단지),57500, 은평구 불광동 북한산래미안아파트(1단지),85,85,111.31,23000,12,34,53500
2119,18000,600,1,306016,557132,48800,2004-01-01,201804,11~20,은평구,은평구,북한산현대홈타운,불광로2길,불광동,불광동,633,0,633,0,49400,북한산현대홈타운,47000, 은평구 불광동 북한산현대홈타운,60,60,84.09,18800,6,25,45000
2120,24200,4800,1,306281,557939,57950,2010-01-01,201804,1~10,은평구,은평구,북한산현대힐스테이트3차아파트,불광로,불광동,불광동,641,0,641,0,62750,북한산현대힐스테이트3차아파트,61500, 은평구 불광동 북한산현대힐스테이트3차아파트,85,85,110.67,24600,2,33,60500
2121,22600,2550,1,306281,557939,57950,2010-01-01,201804,1~10,은평구,은평구,북한산현대힐스테이트3차아파트,불광로,불광동,불광동,641,0,641,0,60500,북한산현대힐스테이트3차아파트,58500, 은평구 불광동 북한산현대힐스테이트3차아파트,85,85,110.67,23400,2,33,56500
2122,28200,-8000,1,306281,557939,83000,2010-01-01,201804,1~10,은평구,은평구,북한산현대힐스테이트3차아파트,불광로,불광동,불광동,641,0,641,0,75000,북한산현대힐스테이트3차아파트,73000, 은평구 불광동 북한산현대힐스테이트3차아파트,129,129,167.77,29200,15,51,70500
2123,24200,5750,1,306281,557939,57000,2010-01-01,201804,11~20,은평구,은평구,북한산현대힐스테이트3차아파트,불광로,불광동,불광동,641,0,641,0,62750,북한산현대힐스테이트3차아파트,61500, 은평구 불광동 북한산현대힐스테이트3차아파트,85,85,110.67,24600,1,33,60500
2124,22600,3500,1,306281,557939,57000,2010-01-01,201804,11~20,은평구,은평구,북한산현대힐스테이트3차아파트,불광로,불광동,불광동,641,0,641,0,60500,북한산현대힐스테이트3차아파트,58500, 은평구 불광동 북한산현대힐스테이트3차아파트,85,85,110.67,23400,1,33,56500
2125,24200,2750,1,306281,557939,60000,2010-01-01,201804,11~20,은평구,은평구,북한산현대힐스테이트3차아파트,불광로,불광동,불광동,641,0,641,0,62750,북한산현대힐스테이트3차아파트,61500, 은평구 불광동 북한산현대힐스테이트3차아파트,85,85,110.67,24600,12,33,60500
2126,22600,500,1,306281,557939,60000,2010-01-01,201804,11~20,은평구,은평구,북한산현대힐스테이트3차아파트,불광로,불광동,불광동,641,0,641,0,60500,북한산현대힐스테이트3차아파트,58500, 은평구 불광동 북한산현대힐스테이트3차아파트,85,85,110.67,23400,12,33,56500
2127,24200,1450,1,306281,557939,61300,2010-01-01,201804,11~20,은평구,은평구,북한산현대힐스테이트3차아파트,불광로,불광동,불광동,641,0,641,0,62750,북한산현대힐스테이트3차아파트,61500, 은평구 불광동 북한산현대힐스테이트3차아파트,85,85,110.67,24600,3,33,60500
