금액차이,전세비율,ID,Number of Records,거래금액(만원),건축년도 (아파트 전월세 실거래가),계약년월 (아파트 전월세 실거래가),계약년월,계약일 (아파트 전월세 실거래가),계약일,구,단지명,도로명,동,보증금(만원),시군구 - Split 1,시군구,월세(만원),전세비율 1,전용면적(㎡),전월세구분,층
35500,0.413223140,2782,1,60500,2000-01-01,2018-04-01,2018-04-01,11~20,21~30,서대문구,홍제원현대(459-0),34,홍제동,25000,서울특별시,서울특별시 서대문구 홍제동,45,0.41322314,85,월세,12
35000,0.416666667,2783,1,60000,2000-01-01,2018-04-01,2018-04-01,11~20,1~10,서대문구,홍제원현대(459-0),34,홍제동,25000,서울특별시,서울특별시 서대문구 홍제동,45,0.416666667,85,월세,11
35750,0.411522634,2784,1,60750,2000-01-01,2018-04-01,2018-04-01,11~20,1~10,서대문구,홍제원현대(459-0),34,홍제동,25000,서울특별시,서울특별시 서대문구 홍제동,45,0.411522634,85,월세,8
29000,0.591549296,2785,1,71000,2000-01-01,2018-04-01,2018-04-01,21~30,1~10,서대문구,홍제원현대(459-0),34,홍제동,42000,서울특별시,서울특별시 서대문구 홍제동,0,0.591549296,115,전세,14
21000,0.704225352,2786,1,71000,2000-01-01,2018-04-01,2018-04-01,21~30,1~10,서대문구,홍제원현대(459-0),34,홍제동,50000,서울특별시,서울특별시 서대문구 홍제동,0,0.704225352,115,전세,14
14150,0.693391116,2787,1,46150,2000-01-01,2018-04-01,2018-04-01,21~30,21~30,서대문구,홍제원현대(459-0),34,홍제동,32000,서울특별시,서울특별시 서대문구 홍제동,0,0.693391116,60,전세,12
15800,0.639269406,2788,1,43800,1993-01-01,2018-04-01,2018-04-01,1~10,1~10,서대문구,홍제한양,25,홍제동,28000,서울특별시,서울특별시 서대문구 홍제동,0,0.639269406,60,전세,5
11150,0.715197957,2789,1,39150,1993-01-01,2018-04-01,2018-04-01,1~10,1~10,서대문구,홍제한양,25,홍제동,28000,서울특별시,서울특별시 서대문구 홍제동,0,0.715197957,60,전세,3
15800,0.639269406,2790,1,43800,1993-01-01,2018-04-01,2018-04-01,11~20,1~10,서대문구,홍제한양,25,홍제동,28000,서울특별시,서울특별시 서대문구 홍제동,0,0.639269406,60,전세,5
11150,0.715197957,2791,1,39150,1993-01-01,2018-04-01,2018-04-01,11~20,1~10,서대문구,홍제한양,25,홍제동,28000,서울특별시,서울특별시 서대문구 홍제동,0,0.715197957,60,전세,3
29800,0.319634703,2792,1,43800,1993-01-01,2018-04-01,2018-04-01,11~20,1~10,서대문구,홍제한양,25,홍제동,14000,서울특별시,서울특별시 서대문구 홍제동,45,0.319634703,60,월세,5
25150,0.357598978,2793,1,39150,1993-01-01,2018-04-01,2018-04-01,11~20,1~10,서대문구,홍제한양,25,홍제동,14000,서울특별시,서울특별시 서대문구 홍제동,45,0.357598978,60,월세,3
14800,0.662100457,2794,1,43800,1993-01-01,2018-04-01,2018-04-01,11~20,1~10,서대문구,홍제한양,25,홍제동,29000,서울특별시,서울특별시 서대문구 홍제동,0,0.662100457,60,전세,5
10150,0.740740741,2795,1,39150,1993-01-01,2018-04-01,2018-04-01,11~20,1~10,서대문구,홍제한양,25,홍제동,29000,서울특별시,서울특별시 서대문구 홍제동,0,0.740740741,60,전세,3
10500,0.8,2796,1,52500,1992-01-01,2018-04-01,2018-04-01,1~10,21~30,서대문구,홍제현대,39,홍제동,42000,서울특별시,서울특별시 서대문구 홍제동,0,0.8,83,전세,2
270000,0.142857143,2797,1,315000,1973-01-01,2018-04-01,2018-04-01,1~10,11~20,서초구,반포 주공1단지,,반포동,45000,서울특별시,서울특별시 서초구 반포동,0,0.142857143,107,전세,1
259000,0.127946128,2798,1,297000,1973-01-01,2018-04-01,2018-04-01,1~10,1~10,서초구,반포 주공1단지,,반포동,38000,서울특별시,서울특별시 서초구 반포동,0,0.127946128,106,전세,1
242000,0.185185185,2799,1,297000,1973-01-01,2018-04-01,2018-04-01,11~20,1~10,서초구,반포 주공1단지,,반포동,55000,서울특별시,서울특별시 서초구 반포동,0,0.185185185,106,전세,1
313000,0.006349206,2800,1,315000,1973-01-01,2018-04-01,2018-04-01,11~20,11~20,서초구,반포 주공1단지,,반포동,2000,서울특별시,서울특별시 서초구 반포동,180,0.006349206,107,월세,1
182700,0.085127692,2801,1,199700,1978-01-01,2018-04-01,2018-04-01,1~10,21~30,서초구,반포경남아파트,,반포동,17000,서울특별시,서울특별시 서초구 반포동,0,0.085127692,98,전세,5
198700,0.005007511,2802,1,199700,1978-01-01,2018-04-01,2018-04-01,11~20,21~30,서초구,반포경남아파트,,반포동,1000,서울특별시,서울특별시 서초구 반포동,70,0.005007511,98,월세,5
31500,0.588235294,2803,1,76500,1994-01-01,2018-04-01,2018-04-01,21~30,21~30,서초구,엠브이아파트,10,반포동,45000,서울특별시,서울특별시 서초구 반포동,0,0.588235294,60,전세,7
207000,0.004807692,2804,1,208000,1978-01-01,2018-04-01,2018-04-01,1~10,21~30,서초구,한신3차,19,반포동,1000,서울특별시,서울특별시 서초구 반포동,60,0.004807692,99,월세,3
245500,0.089053803,2805,1,269500,1978-01-01,2018-04-01,2018-04-01,1~10,21~30,서초구,한신3차,19,반포동,24000,서울특별시,서울특별시 서초구 반포동,30,0.089053803,150,월세,5
245500,0.089053803,2806,1,269500,1978-01-01,2018-04-01,2018-04-01,1~10,21~30,서초구,한신3차,19,반포동,24000,서울특별시,서울특별시 서초구 반포동,30,0.089053803,150,월세,5
178000,0.144230769,2807,1,208000,1978-01-01,2018-04-01,2018-04-01,21~30,21~30,서초구,한신3차,19,반포동,30000,서울특별시,서울특별시 서초구 반포동,0,0.144230769,99,전세,3
60000,0.333333333,2808,1,90000,1991-01-01,2018-04-01,2018-04-01,1~10,1~10,서초구,현대동궁아파트,,반포동,30000,서울특별시,서울특별시 서초구 반포동,60,0.333333333,70,월세,3
38000,0.577777778,2809,1,90000,1991-01-01,2018-04-01,2018-04-01,21~30,1~10,서초구,현대동궁아파트,,반포동,52000,서울특별시,서울특별시 서초구 반포동,0,0.577777778,70,전세,3
15000,0.823529412,2810,1,85000,2006-01-01,2018-04-01,2018-04-01,1~10,1~10,서초구,디오수페리움2,,방배동,70000,서울특별시,서울특별시 서초구 방배동,10,0.823529412,85,월세,15
54900,0.083472454,2811,1,59900,2006-01-01,2018-04-01,2018-04-01,11~20,11~20,서초구,디오수페리움2,,방배동,5000,서울특별시,서울특별시 서초구 방배동,160,0.083472454,45,월세,13
40000,0.574468085,2812,1,94000,1999-01-01,2018-04-01,2018-04-01,1~10,11~20,서초구,방배1차현대홈타운,1,방배동,54000,서울특별시,서울특별시 서초구 방배동,0,0.574468085,60,전세,5
68000,0.276595745,2813,1,94000,1999-01-01,2018-04-01,2018-04-01,21~30,11~20,서초구,방배1차현대홈타운,1,방배동,26000,서울특별시,서울특별시 서초구 방배동,75,0.276595745,60,월세,5
7500,0.776119403,2814,1,33500,2005-01-01,2018-04-01,2018-04-01,11~20,21~30,서초구,방배대우디오빌,,방배동,26000,서울특별시,서울특별시 서초구 방배동,0,0.776119403,30,전세,5
6000,0.8125,2815,1,32000,2005-01-01,2018-04-01,2018-04-01,11~20,21~30,서초구,방배대우디오빌,,방배동,26000,서울특별시,서울특별시 서초구 방배동,0,0.8125,30,전세,4
8500,0.746268657,2816,1,33500,2005-01-01,2018-04-01,2018-04-01,11~20,21~30,서초구,방배대우디오빌,,방배동,25000,서울특별시,서울특별시 서초구 방배동,0,0.746268657,30,전세,5
7000,0.78125,2817,1,32000,2005-01-01,2018-04-01,2018-04-01,11~20,21~30,서초구,방배대우디오빌,,방배동,25000,서울특별시,서울특별시 서초구 방배동,0,0.78125,30,전세,4
8500,0.746268657,2818,1,33500,2005-01-01,2018-04-01,2018-04-01,11~20,21~30,서초구,방배대우디오빌,,방배동,25000,서울특별시,서울특별시 서초구 방배동,0,0.746268657,30,전세,5
7000,0.78125,2819,1,32000,2005-01-01,2018-04-01,2018-04-01,11~20,21~30,서초구,방배대우디오빌,,방배동,25000,서울특별시,서울특별시 서초구 방배동,0,0.78125,30,전세,4
32000,0.640449438,2820,1,89000,2000-01-01,2018-04-01,2018-04-01,21~30,1~10,서초구,방배씨티(보성),23,방배동,57000,서울특별시,서울특별시 서초구 방배동,0,0.640449438,77,전세,4
49500,0.547945205,2821,1,109500,1985-01-01,2018-04-01,2018-04-01,1~10,11~20,서초구,임광,,방배동,60000,서울특별시,서울특별시 서초구 방배동,0,0.547945205,85,전세,8
27800,0.301507538,2822,1,39800,2004-01-01,2018-04-01,2018-04-01,21~30,21~30,서초구,한신트리플,33,방배동,12000,서울특별시,서울특별시 서초구 방배동,50,0.301507538,44,월세,11
8800,0.789473684,2823,1,41800,2003-01-01,2018-04-01,2018-04-01,1~10,11~20,서초구,대림서초리시온,22,서초동,33000,서울특별시,서울특별시 서초구 서초동,0,0.789473684,46,전세,6
-1500,1.046153846,2824,1,32500,2003-01-01,2018-04-01,2018-04-01,11~20,21~30,서초구,대림서초리시온,22,서초동,34000,서울특별시,서울특별시 서초구 서초동,0,1.046153846,50,전세,3
47000,0.608333333,2825,1,120000,2006-01-01,2018-04-01,2018-04-01,1~10,11~20,서초구,래미안 서초7차,17,서초동,73000,서울특별시,서울특별시 서초구 서초동,0,0.608333333,111,전세,2
101000,0.372670807,2826,1,161000,1988-01-01,2018-04-01,2018-04-01,1~10,11~20,서초구,삼풍아파트,,서초동,60000,서울특별시,서울특별시 서초구 서초동,0,0.372670807,79,전세,4
131000,0.186335404,2827,1,161000,1988-01-01,2018-04-01,2018-04-01,1~10,11~20,서초구,삼풍아파트,,서초동,30000,서울특별시,서울특별시 서초구 서초동,100,0.186335404,79,월세,4
158000,0.018633540,2828,1,161000,1988-01-01,2018-04-01,2018-04-01,11~20,11~20,서초구,삼풍아파트,,서초동,3000,서울특별시,서울특별시 서초구 서초동,165,0.01863354,79,월세,4
111000,0.310559006,2829,1,161000,1988-01-01,2018-04-01,2018-04-01,11~20,11~20,서초구,삼풍아파트,,서초동,50000,서울특별시,서울특별시 서초구 서초동,0,0.310559006,79,전세,4
97500,0.394409938,2830,1,161000,1988-01-01,2018-04-01,2018-04-01,21~30,11~20,서초구,삼풍아파트,,서초동,63500,서울특별시,서울특별시 서초구 서초동,0,0.394409938,79,전세,4
22000,0.819672131,2831,1,122000,2006-01-01,2018-04-01,2018-04-01,21~30,11~20,서초구,서초8차상지리츠빌,13,서초동,100000,서울특별시,서울특별시 서초구 서초동,0,0.819672131,151,전세,2
130000,0.1875,2832,1,160000,2003-01-01,2018-04-01,2018-04-01,11~20,1~10,서초구,서초래미안,65,서초동,30000,서울특별시,서울특별시 서초구 서초동,205,0.1875,111,월세,20
23000,0.738636364,2833,1,88000,2006-01-01,2018-04-01,2018-04-01,11~20,11~20,서초구,서초타운트라팰리스,74,서초동,65000,서울특별시,서울특별시 서초구 서초동,0,0.738636364,83,전세,11
50000,0.6,2834,1,125000,1999-01-01,2018-04-01,2018-04-01,11~20,11~20,서초구,서초한빛삼성,40,서초동,75000,서울특별시,서울특별시 서초구 서초동,0,0.6,111,전세,8
134400,0.129533679,2835,1,154400,1978-01-01,2018-04-01,2018-04-01,11~20,11~20,서초구,신동아1,,서초동,20000,서울특별시,서울특별시 서초구 서초동,0,0.129533679,102,전세,13
117500,0.157706093,2836,1,139500,1978-01-01,2018-04-01,2018-04-01,21~30,21~30,서초구,신동아1,,서초동,22000,서울특별시,서울특별시 서초구 서초동,0,0.157706093,87,전세,10
143000,0.033783784,2837,1,148000,1979-01-01,2018-04-01,2018-04-01,1~10,1~10,서초구,진흥,,서초동,5000,서울특별시,서울특별시 서초구 서초동,160,0.033783784,101,월세,9
102000,0.310810811,2838,1,148000,1979-01-01,2018-04-01,2018-04-01,11~20,1~10,서초구,진흥,,서초동,46000,서울특별시,서울특별시 서초구 서초동,0,0.310810811,101,전세,9
102000,0.310810811,2839,1,148000,1979-01-01,2018-04-01,2018-04-01,21~30,1~10,서초구,진흥,,서초동,46000,서울특별시,서울특별시 서초구 서초동,0,0.310810811,101,전세,9
46500,0.507936508,2840,1,94500,1997-01-01,2018-04-01,2018-04-01,21~30,21~30,서초구,현대서초3,23,서초동,48000,서울특별시,서울특별시 서초구 서초동,0,0.507936508,84,전세,4
21100,0.742682927,2841,1,82000,2015-01-01,2018-04-01,2018-04-01,21~30,1~10,서초구,서초포레스타6단지,9,신원동,60900,서울특별시,서울특별시 서초구 신원동,0,0.742682927,60,전세,2
23000,0.708860759,2842,1,79000,2006-01-01,2018-04-01,2018-04-01,1~10,1~10,서초구,한솔로이젠트,,양재동,56000,서울특별시,서울특별시 서초구 양재동,30,0.708860759,85,월세,7
122000,0.061538462,2843,1,130000,2013-01-01,2018-04-01,2018-04-01,11~20,21~30,서초구,서초네이처힐3단지,2,우면동,8000,서울특별시,서울특별시 서초구 우면동,260,0.061538462,115,월세,18
45000,0.608695652,2844,1,115000,2013-01-01,2018-04-01,2018-04-01,21~30,21~30,서초구,서초참누리에코리치,2,우면동,70000,서울특별시,서울특별시 서초구 우면동,0,0.608695652,101,전세,6
36500,0.516556291,2845,1,75500,1994-01-01,2018-04-01,2018-04-01,1~10,11~20,서초구,코오롱,,우면동,39000,서울특별시,서울특별시 서초구 우면동,0,0.516556291,52,전세,2
37000,0.513157895,2846,1,76000,1994-01-01,2018-04-01,2018-04-01,1~10,11~20,서초구,코오롱,,우면동,39000,서울특별시,서울특별시 서초구 우면동,0,0.513157895,52,전세,5
39500,0.476821192,2847,1,75500,1994-01-01,2018-04-01,2018-04-01,1~10,11~20,서초구,코오롱,,우면동,36000,서울특별시,서울특별시 서초구 우면동,0,0.476821192,52,전세,2
40000,0.473684211,2848,1,76000,1994-01-01,2018-04-01,2018-04-01,1~10,11~20,서초구,코오롱,,우면동,36000,서울특별시,서울특별시 서초구 우면동,0,0.473684211,52,전세,5
38000,0.496688742,2849,1,75500,1994-01-01,2018-04-01,2018-04-01,11~20,11~20,서초구,코오롱,,우면동,37500,서울특별시,서울특별시 서초구 우면동,0,0.496688742,52,전세,2
38500,0.493421053,2850,1,76000,1994-01-01,2018-04-01,2018-04-01,11~20,11~20,서초구,코오롱,,우면동,37500,서울특별시,서울특별시 서초구 우면동,0,0.493421053,52,전세,5
75000,0.596774194,2851,1,186000,2004-01-01,2018-04-01,2018-04-01,1~10,11~20,서초구,롯데캐슬갤럭시(50-1),14,잠원동,111000,서울특별시,서울특별시 서초구 잠원동,0,0.596774194,132,전세,7
111500,0.142307692,2852,1,130000,1981-01-01,2018-04-01,2018-04-01,1~10,11~20,서초구,신반포10,4,잠원동,18500,서울특별시,서울특별시 서초구 잠원동,0,0.142307692,54,전세,3
111500,0.142307692,2853,1,130000,1981-01-01,2018-04-01,2018-04-01,1~10,11~20,서초구,신반포10,4,잠원동,18500,서울특별시,서울특별시 서초구 잠원동,0,0.142307692,54,전세,3
105000,0.192307692,2854,1,130000,1981-01-01,2018-04-01,2018-04-01,11~20,11~20,서초구,신반포10,4,잠원동,25000,서울특별시,서울특별시 서초구 잠원동,0,0.192307692,54,전세,3
129000,0.007692308,2855,1,130000,1981-01-01,2018-04-01,2018-04-01,11~20,11~20,서초구,신반포10,4,잠원동,1000,서울특별시,서울특별시 서초구 잠원동,75,0.007692308,54,월세,3
105000,0.192307692,2856,1,130000,1981-01-01,2018-04-01,2018-04-01,21~30,11~20,서초구,신반포10,4,잠원동,25000,서울특별시,서울특별시 서초구 잠원동,0,0.192307692,54,전세,3
110000,0.153846154,2857,1,130000,1981-01-01,2018-04-01,2018-04-01,21~30,11~20,서초구,신반포10,4,잠원동,20000,서울특별시,서울특별시 서초구 잠원동,0,0.153846154,54,전세,3
110000,0.153846154,2858,1,130000,1981-01-01,2018-04-01,2018-04-01,21~30,11~20,서초구,신반포10,4,잠원동,20000,서울특별시,서울특별시 서초구 잠원동,0,0.153846154,54,전세,3
135000,0.311224490,2859,1,196000,1978-01-01,2018-04-01,2018-04-01,11~20,1~10,서초구,신반포2,23,잠원동,61000,서울특별시,서울특별시 서초구 잠원동,0,0.31122449,107,전세,12
134000,0.316326531,2860,1,196000,1978-01-01,2018-04-01,2018-04-01,21~30,1~10,서초구,신반포2,23,잠원동,62000,서울특별시,서울특별시 서초구 잠원동,0,0.316326531,107,전세,12
139000,0.264550265,2861,1,189000,1979-01-01,2018-04-01,2018-04-01,1~10,1~10,서초구,신반포4,,잠원동,50000,서울특별시,서울특별시 서초구 잠원동,40,0.264550265,106,월세,10
179000,0.052910053,2862,1,189000,1979-01-01,2018-04-01,2018-04-01,1~10,1~10,서초구,신반포4,,잠원동,10000,서울특별시,서울특별시 서초구 잠원동,175,0.052910053,106,월세,10
146000,0.365217391,2863,1,230000,1979-01-01,2018-04-01,2018-04-01,11~20,1~10,서초구,신반포4,,잠원동,84000,서울특별시,서울특별시 서초구 잠원동,0,0.365217391,137,전세,3
127000,0.328042328,2864,1,189000,1979-01-01,2018-04-01,2018-04-01,11~20,1~10,서초구,신반포4,,잠원동,62000,서울특별시,서울특별시 서초구 잠원동,0,0.328042328,106,전세,10
88200,0.465454545,2865,1,165000,1992-01-01,2018-04-01,2018-04-01,11~20,21~30,서초구,한신,,잠원동,76800,서울특별시,서울특별시 서초구 잠원동,0,0.465454545,85,전세,9
26500,0.561983471,2866,1,60500,2001-01-01,2018-04-01,2018-04-01,1~10,1~10,성동구,벽산,,금호동1가,34000,서울특별시,서울특별시 성동구 금호동1가,0,0.561983471,60,전세,7
28500,0.528925620,2867,1,60500,2001-01-01,2018-04-01,2018-04-01,11~20,1~10,성동구,벽산,,금호동1가,32000,서울특별시,서울특별시 성동구 금호동1가,0,0.52892562,60,전세,7
40000,0.555555556,2868,1,90000,2012-01-01,2018-04-01,2018-04-01,1~10,1~10,성동구,래미안하이리버,,금호동2가,50000,서울특별시,서울특별시 성동구 금호동2가,0,0.555555556,85,전세,10
31000,0.655555556,2869,1,90000,2012-01-01,2018-04-01,2018-04-01,1~10,1~10,성동구,래미안하이리버,,금호동2가,59000,서울특별시,서울특별시 성동구 금호동2가,0,0.655555556,85,전세,10
35500,0.579881657,2870,1,84500,2012-01-01,2018-04-01,2018-04-01,1~10,1~10,성동구,래미안하이리버,,금호동2가,49000,서울특별시,서울특별시 성동구 금호동2가,0,0.579881657,60,전세,11
29000,0.677777778,2871,1,90000,2012-01-01,2018-04-01,2018-04-01,1~10,1~10,성동구,래미안하이리버,,금호동2가,61000,서울특별시,서울특별시 성동구 금호동2가,0,0.677777778,85,전세,10
35500,0.579881657,2872,1,84500,2012-01-01,2018-04-01,2018-04-01,11~20,1~10,성동구,래미안하이리버,,금호동2가,49000,서울특별시,서울특별시 성동구 금호동2가,0,0.579881657,60,전세,11
