계약년월,구,동,아파트_mean_건축년도,아파트_median_실거래
2015-02-01,노원구,월계동,1995.318518519,25000
2015-02-01,노원구,중계동,1993.855421687,26950
2015-02-01,노원구,하계동,1990.913978495,26250
2015-02-01,도봉구,도봉동,1995.705882353,27500
2015-02-01,도봉구,방학동,1995.241935484,28000
2015-02-01,도봉구,쌍문동,1993.092105263,25125
2015-02-01,도봉구,창동,1994.018779343,28600
2015-02-01,동대문구,답십리동,2001.642857143,33900
2015-02-01,동대문구,신설동,2007,40500
2015-02-01,동대문구,용두동,2006.058823529,47400
2015-02-01,동대문구,이문동,2001.55,33900
2015-02-01,동대문구,장안동,2005.578313253,36000
2015-02-01,동대문구,전농동,2001.225,37700
2015-02-01,동대문구,제기동,1993.333333333,29500
2015-02-01,동대문구,청량리동,1985.684210526,39000
2015-02-01,동대문구,회기동,1999.545454545,30500
2015-02-01,동대문구,휘경동,2001.026315789,30750
2015-02-01,동작구,노량진동,2001.096774194,42200
2015-02-01,동작구,대방동,1996.594594595,43500
2015-02-01,동작구,동작동,2010.722222222,76000
2015-02-01,동작구,본동,1998.6,38750
2015-02-01,동작구,사당동,1997.539823009,41500
2015-02-01,동작구,상도1동,2001.5,32500
2015-02-01,동작구,상도동,2003.638297872,52500
2015-02-01,동작구,신대방동,1999.142857143,45300
2015-02-01,동작구,흑석동,1996.945945946,55000
2015-02-01,마포구,공덕동,2003.189655172,52250
2015-02-01,마포구,대흥동,2003.259259259,52000
2015-02-01,마포구,도화동,1999.5,45000
2015-02-01,마포구,마포동,2000,36500
2015-02-01,마포구,망원동,2002.230769231,41430
2015-02-01,마포구,상수동,2007.333333333,64850
2015-02-01,마포구,상암동,2006.580645161,57650
2015-02-01,마포구,서교동,2006.1,43500
2015-02-01,마포구,성산동,1992.264705882,37000
2015-02-01,마포구,신공덕동,2004.233333333,55250
2015-02-01,마포구,신수동,2003.9,44850
2015-02-01,마포구,신정동,1999,37250
2015-02-01,마포구,아현동,1993.571428571,47000
2015-02-01,마포구,연남동,2003,47000
2015-02-01,마포구,염리동,2000.545454545,39500
2015-02-01,마포구,용강동,2004.714285714,47000
2015-02-01,마포구,중동,2001.090909091,42800
2015-02-01,마포구,창전동,2004.323529412,54450
2015-02-01,마포구,토정동,1997,42000
2015-02-01,마포구,하중동,2010,75000
2015-02-01,마포구,합정동,2004,61750
2015-02-01,마포구,현석동,2001.777777778,45000
2015-02-01,서대문구,남가좌동,2001.384615385,37875
2015-02-01,서대문구,냉천동,2009.071428571,45450
2015-02-01,서대문구,대현동,1997.3,32600
2015-02-01,서대문구,북가좌동,2004.5,39050
2015-02-01,서대문구,북아현동,1994.1,32750
2015-02-01,서대문구,연희동,2002.458333333,31625
2015-02-01,서대문구,영천동,1995,42600
2015-02-01,서대문구,창천동,2007.5,24000
2015-02-01,서대문구,천연동,2006,34250
2015-02-01,서대문구,충정로3가,2003,34700
2015-02-01,서대문구,합동,2008,51750
2015-02-01,서대문구,현저동,1998.8,39900
2015-02-01,서대문구,홍은동,1999.122448980,32400
2015-02-01,서대문구,홍제동,1997.206896552,32350
2015-02-01,서초구,내곡동,2014,59000
2015-02-01,서초구,반포동,1996.801980198,119500
2015-02-01,서초구,방배동,1996.422680412,83000
2015-02-01,서초구,서초동,1997.365079365,77000
2015-02-01,서초구,신원동,2013,55000
2015-02-01,서초구,양재동,1998,54500
2015-02-01,서초구,우면동,2005.45,79750
2015-02-01,서초구,잠원동,1987.903846154,86525
2015-02-01,성동구,금호동1가,2001.714285714,44975
2015-02-01,성동구,금호동2가,2003,56150
2015-02-01,성동구,금호동3가,1999.318181818,48700
2015-02-01,성동구,금호동4가,2005,52000
2015-02-01,성동구,도선동,2006,45400
2015-02-01,성동구,마장동,1997.095238095,37100
2015-02-01,성동구,상왕십리동,2014,54100
2015-02-01,성동구,성수동1가,1998.575,47850
2015-02-01,성동구,성수동2가,2002.083333333,54325
2015-02-01,성동구,송정동,2000.666666667,28000
2015-02-01,성동구,옥수동,2000.333333333,62800
2015-02-01,성동구,용답동,2010.5,36350
2015-02-01,성동구,응봉동,1992.774193548,42000
2015-02-01,성동구,하왕십리동,2004.037037037,40700
2015-02-01,성동구,행당동,2001.925,48250
2015-02-01,성동구,홍익동,1975,26250
2015-02-01,성북구,길음동,2006.016129032,41200
2015-02-01,성북구,돈암동,2000.797619048,34950
2015-02-01,성북구,동선동4가,2008,26600
2015-02-01,성북구,동소문동4가,1998,26400
2015-02-01,성북구,동소문동5가,2006,47700
2015-02-01,성북구,동소문동7가,2004,45300
2015-02-01,성북구,보문동3가,2009.666666667,46700
2015-02-01,성북구,보문동6가,1994,30400
2015-02-01,성북구,삼선동2가,2008.363636364,42800
2015-02-01,성북구,삼선동3가,2012,58400
2015-02-01,성북구,삼선동4가,1999,31700
2015-02-01,성북구,상월곡동,2003,27500
2015-02-01,성북구,석관동,2001.413793103,34800
2015-02-01,성북구,안암동1가,2005,36000
2015-02-01,성북구,안암동3가,1975,12200
2015-02-01,성북구,안암동4가,1969,14850
2015-02-01,성북구,장위동,2005.3125,32750
2015-02-01,성북구,정릉동,2003.953271028,32000
2015-02-01,성북구,종암동,2004.766233766,37800
2015-02-01,성북구,하월곡동,2005.417910448,39200
2015-02-01,송파구,가락동,1992.415384615,53350
2015-02-01,송파구,거여동,1996.580645161,33000
2015-02-01,송파구,마천동,2006.294117647,41800
2015-02-01,송파구,문정동,1992.827586207,48000
2015-02-01,송파구,방이동,1991.322580645,78000
2015-02-01,송파구,삼전동,2013,16000
2015-02-01,송파구,석촌동,2005.5,47100
2015-02-01,송파구,송파동,1998.416666667,60550
2015-02-01,송파구,신천동,1998.901408451,80700
2015-02-01,송파구,오금동,1990.153846154,38800
2015-02-01,송파구,잠실동,1999.534653465,94000
2015-02-01,송파구,장지동,2008.586206897,57000
2015-02-01,송파구,풍납동,1996.617021277,37000
2015-02-01,양천구,목동,1995.213740458,57300
2015-02-01,양천구,신월동,2005.040816327,29000
2015-02-01,양천구,신정동,1998.089171975,41300
2015-02-01,영등포구,당산동,2001.466666667,42200
2015-02-01,영등포구,당산동1가,2001.285714286,35000
2015-02-01,영등포구,당산동2가,1996.1875,43050
2015-02-01,영등포구,당산동3가,1996.5,44000
2015-02-01,영등포구,당산동4가,1998.055555556,41125
2015-02-01,영등포구,당산동5가,1994.913043478,52000
2015-02-01,영등포구,대림동,1995.857142857,32500
2015-02-01,영등포구,도림동,1998.75,28500
2015-02-01,영등포구,문래동2가,1983,27150
2015-02-01,영등포구,문래동3가,1998.466666667,52000
2015-02-01,영등포구,문래동4가,2003.333333333,31500
2015-02-01,영등포구,문래동5가,1997.333333333,35600
2015-02-01,영등포구,문래동6가,1991.413793103,28600
2015-02-01,영등포구,신길동,1995.222222222,34000
2015-02-01,영등포구,양평동1가,1995.428571429,39500
2015-02-01,영등포구,양평동2가,1993.875,24975
2015-02-01,영등포구,양평동3가,1998.782608696,36500
2015-02-01,영등포구,양평동4가,1997,34300
2015-02-01,영등포구,양평동5가,1996.545454545,32000
2015-02-01,영등포구,양평동6가,1999.428571429,28500
2015-02-01,영등포구,여의도동,1984.25,81000
2015-02-01,영등포구,영등포동,2002.173913043,41700
2015-02-01,영등포구,영등포동1가,2011,10000
2015-02-01,영등포구,영등포동3가,2014,11890
2015-02-01,영등포구,영등포동7가,1999.714285714,41000
2015-02-01,영등포구,영등포동8가,2003.375,54000
2015-02-01,용산구,도원동,2001,48000
2015-02-01,용산구,문배동,2007.333333333,49500
2015-02-01,용산구,보광동,1994.6,56500
2015-02-01,용산구,산천동,2001,37600
2015-02-01,용산구,서빙고동,1984,142250
2015-02-01,용산구,신계동,2011,74500
2015-02-01,용산구,용산동5가,2009,128500
2015-02-01,용산구,원효로1가,2014,67000
2015-02-01,용산구,원효로4가,1983.333333333,48250
2015-02-01,용산구,이촌동,1992.203389831,73500
2015-02-01,용산구,이태원동,1984.2,51500
2015-02-01,용산구,청파동1가,2004,29000
2015-02-01,용산구,한강로1가,2007,73750
2015-02-01,용산구,한강로2가,2006,63250
2015-02-01,용산구,한강로3가,1998.25,58100
2015-02-01,용산구,한남동,1996.947368421,52500
2015-02-01,용산구,효창동,2007.571428571,52500
2015-02-01,은평구,갈현동,1999,27500
2015-02-01,은평구,구산동,2000.0625,27000
2015-02-01,은평구,녹번동,2002.1875,31250
2015-02-01,은평구,대조동,2012.352941176,19300
2015-02-01,은평구,불광동,2005.765957447,38300
2015-02-01,은평구,수색동,2002.8,33500
2015-02-01,은평구,신사동,1998.509803922,27000
2015-02-01,은평구,역촌동,2005.375,33250
2015-02-01,은평구,응암동,2006.121212121,34400
2015-02-01,은평구,증산동,2001.727272727,30600
2015-02-01,은평구,진관동,2011.72,42500
2015-02-01,종로구,견지동,2008,77000
2015-02-01,종로구,내수동,2004,155000
2015-02-01,종로구,명륜1가,2006,43000
2015-02-01,종로구,명륜2가,1995,55400
2015-02-01,종로구,무악동,2004.363636364,58900
2015-02-01,종로구,사직동,2008,76500
2015-02-01,종로구,숭인동,2008.714285714,43250
2015-02-01,종로구,신영동,1998,25200
2015-02-01,종로구,익선동,2003,25700
2015-02-01,종로구,인의동,2006,51500
2015-02-01,종로구,창신동,1994.461538462,29175
2015-02-01,종로구,충신동,2011,15300
2015-02-01,종로구,평창동,1997,14000
2015-02-01,종로구,필운동,2007,60250
2015-02-01,중구,만리동1가,2012,55000
2015-02-01,중구,묵정동,1981,22700
2015-02-01,중구,산림동,1971,20300
2015-02-01,중구,순화동,2007,54250
2015-02-01,중구,신당동,2003.227272727,49125
2015-02-01,중구,예장동,1999,42000
2015-02-01,중구,중림동,2001,59500
2015-02-01,중구,황학동,2009.157894737,50700
2015-02-01,중구,회현동1가,2003.2,138000
2015-02-01,중구,회현동2가,2010,152000
2015-02-01,중랑구,망우동,2003.923076923,29500
2015-02-01,중랑구,면목동,1998.580645161,30500
2015-02-01,중랑구,묵동,2000.214285714,35025
2015-02-01,중랑구,상봉동,2001.022727273,32600
2015-02-01,중랑구,신내동,1998.137614679,24500
2015-02-01,중랑구,중화동,2001.428571429,29000
2015-03-01,강남구,개포동,1985.006211180,65100
2015-03-01,강남구,논현동,2002.470588235,70250
2015-03-01,강남구,대치동,1990.318181818,99250
2015-03-01,강남구,도곡동,1999.955223881,105000
2015-03-01,강남구,삼성동,2001.333333333,87375
2015-03-01,강남구,세곡동,2011,61250
2015-03-01,강남구,수서동,1992.792452830,42000
2015-03-01,강남구,신사동,2000.9375,61450
2015-03-01,강남구,압구정동,1978.648148148,141450
2015-03-01,강남구,역삼동,2004.56,72500
2015-03-01,강남구,일원동,1990.972222222,75100
2015-03-01,강남구,자곡동,2014,83500
2015-03-01,강남구,청담동,1997.973684211,92250
2015-03-01,강동구,강일동,2009.111111111,44500
2015-03-01,강동구,고덕동,1989.378947368,51000
2015-03-01,강동구,길동,1994.989795918,34350
2015-03-01,강동구,둔촌동,1991.260869565,47150
2015-03-01,강동구,명일동,1986.436507937,39950
2015-03-01,강동구,상일동,1989.5,45150
2015-03-01,강동구,성내동,2004.044444444,34925
2015-03-01,강동구,암사동,2003.653061224,49300
2015-03-01,강동구,천호동,1999.782051282,36000
2015-03-01,강북구,미아동,2005.528409091,36450
2015-03-01,강북구,번동,1996.675324675,27100
2015-03-01,강북구,수유동,2002.416666667,24600
2015-03-01,강북구,우이동,2002.5,30950
2015-03-01,강서구,가양동,1994.566929134,26700
2015-03-01,강서구,공항동,2003,32000
2015-03-01,강서구,내발산동,2006.136363636,39200
2015-03-01,강서구,등촌동,1997.370786517,33000
2015-03-01,강서구,마곡동,2002.75,37500
2015-03-01,강서구,방화동,1998.373493976,28500
2015-03-01,강서구,염창동,2000.660493827,37650
2015-03-01,강서구,화곡동,2003.557692308,40000
2015-03-01,관악구,남현동,2004.444444444,45000
2015-03-01,관악구,봉천동,2002.666666667,38800
2015-03-01,관악구,신림동,2000.206521739,31150
2015-03-01,광진구,광장동,1995.297297297,58400
2015-03-01,광진구,구의동,1998.037735849,53000
2015-03-01,광진구,군자동,2000.8,50000
2015-03-01,광진구,자양동,2000.078431373,48400
2015-03-01,광진구,중곡동,2002.3,31700
2015-03-01,광진구,화양동,2002.75,35950
2015-03-01,구로구,가리봉동,1998,19650
2015-03-01,구로구,개봉동,1999.353333333,30750
2015-03-01,구로구,고척동,2000.150442478,30900
